100D Change,10D Change,150D Change,1D Change,200D Change,20D Change,30D Change,50D Change,5D Change,Close,Date,NAME OF COMPANY,SYMBOL,Volume
8.293942116402597,12.349530348356865,62.37113721338523,0.5185492890237953,95.197512072881,2.6894891066295834,-17.159766637847852,-2.51450676982592,2.5223746425001803,126.0,2020-04-09,Career Point Limited,CAREERP,9308.0
-25.11056511056511,40.35733389815304,-29.860089941458146,0.540965226793233,-59.104815111273105,-10.226200405429342,-25.498630319279872,-42.246476739425596,16.389183716562705,381.0,2020-04-09,CARE Ratings Limited,CARERATING,22738.0
-16.666669978035685,24.99999813735487,-9.090911061310523,11.11111405455043,-28.571427355007227,66.66666004392863,42.857145289985546,42.857145289985546,66.66666004392863,0.5,2020-04-09,Castex Technologies Limited,CASTEXTECH,51559.0
-20.172709463379746,28.24639845576311,-6.663973987586137,2.3019089630494043,-17.552616422442558,-13.510480708939754,-25.49967859147708,-10.875427310844556,16.189046352504867,115.5500030517578,2020-04-09,Castrol India Limited,CASTROLIND,479739.0
-33.333328918174345,50.00000372529026,-66.66666445908717,20.000004768371586,-77.77777728720456,20.000004768371586,-33.333328918174345,-33.333328918174345,20.000004768371586,0.30000001192092896,2020-04-09,Consolidated Construction Consortium Limited,CCCL,82596.0
-36.231883557196866,25.714288439069467,-40.540540018074715,10.000002384185793,-62.71186420130547,-2.22222010294596,-21.42856838751808,-32.30769084050105,22.22222810910088,2.200000047683716,2020-04-09,Country Club Hospitality & Holidays Limited,CCHHL,10014.0
-8.199115809371937,24.98339275981105,-22.24059080216069,2.395214604447249,-28.49267636098195,-11.398962129238566,-22.544780162230104,-3.587903526915281,6.031574168641107,188.1000061035156,2020-04-09,CCL Products (India) Limited,CCL,76529.0
-1.008742420630182,15.844698835864925,14.70130028662744,1.7042822866057294,-1.0309291747354845,-7.634386014230088,-23.67783879418324,-17.65802421125746,2.9850789820280665,220.8000030517578,2020-04-09,Central Depository Services (India) Limited,CDSL,160445.0
-19.75302132299748,23.941735542020798,-15.53691154079926,4.272171671356628,-17.751670195677573,-20.625679697523815,-23.696989845557226,-23.537880403090227,-2.887953094334972,770.0499877929688,2020-04-09,CEAT Limited,CEATLTD,72758.0
-36.186773806715976,6.493506654355596,-41.637012826003044,1.8633492543629335,-52.8735632813895,-38.11320898667822,-38.11320898667822,-47.93650914752293,3.1446541634962304,8.199999809265138,2020-04-09,Commercial Engineers & Body Builders Co Limited,CEBBCO,5330.0
-37.984494290152114,3.8961064696895855,-42.85714285714286,0.0,-38.46153846153846,-11.111111111111116,-30.434782608695656,-37.00787306970118,5.2631592156154205,4.0,2020-04-09,Celebrity Fashions Limited,CELEBRITY,1591.0
-29.042813322807387,15.439227707578752,-29.023456662584056,3.5004051408888737,-40.94416509247636,-10.55344872244225,-23.51557822735039,-35.01498097567381,9.327736221441695,130.10000610351562,2020-04-09,Century Enka Limited,CENTENKA,12704.0
-27.27272727272727,17.647055523618384,-24.528304602845957,5.2631592156154205,-50.0,-9.090911061310523,-20.0,-38.46153846153846,17.647055523618384,2.0,2020-04-09,Century Extrusions Limited,CENTEXT,28345.0
-33.591730603915856,12.227079436907374,-34.27109522792085,3.212856050864477,-43.26710552808591,-7.553951553068961,-22.82281876349964,-33.24675126509233,4.897962297712044,12.850000381469727,2020-04-09,Central Bank of India,CENTRALBK,565847.0
-46.22641882891318,39.87730247999804,-58.39416139691989,4.5871561238404865,-58.01105053883828,-25.24590414078509,-40.157479920774435,-50.0,25.966843958757853,11.399999618530273,2020-04-09,Centrum Capital Limited,CENTRUM,4882.0
-36.966513460275785,10.395587275994432,-38.46942507087386,-2.498474121055916,-52.300506228491294,-15.65629580184068,-30.131004366812228,-41.690962963775796,-5.082066756310411,240.0,2020-04-09,Centum Electronics Limited,CENTUM,1463.0
-38.85922735733289,5.1207758954181735,-18.56287568770194,2.2076150031814734,-33.272001830493146,-25.017230547778937,-28.655735703765373,-36.68897341428024,-1.937804376405128,108.8000030517578,2020-04-09,Century Plyboards (India) Limited,CENTURYPLY,51320.0
-18.095474281252134,46.255506607929526,-60.81208743905579,3.265940902021769,-64.77266744126601,-31.967213114754106,-41.89709733729069,-47.24296735419237,12.124280025828106,332.0,2020-04-09,Century Textiles & Industries Limited,CENTURYTEX,561710.0
-9.558838978538354,-3.218881064450108,-12.201630466138013,0.22252054240463612,-25.093342647503015,-7.581819239522824,-9.197887359101443,-17.893490255720693,-4.523137036781588,2206.89990234375,2020-04-09,Cera Sanitaryware Limited,CERA,2188.0
5.974023992365062,-1.9230751596258309,-21.235521548289906,4.884312690624526,-12.820513029514425,-30.84745892023636,-48.80802911001817,-24.30427071978593,16.239319118894002,20.399999618530273,2020-04-09,Cerebra Integrated Technologies Limited,CEREBRAINT,705.0
-38.55628041808296,15.400791222172348,-39.07392540731961,3.3340758781662982,-38.70967483230269,-21.473061918008206,-31.262889922111373,-38.075006676796384,14.17207836104577,466.45001220703125,2020-04-09,CESC Limited,CESC,150084.0
-56.847081566408406,12.68625759253068,-63.51481568476483,3.196885850694442,-68.559210769562,-37.761575404539116,-54.86016350843053,-62.46986859657648,12.208571028274216,132.35000610351562,2020-04-09,CESC Ventures Limited,CESCVENT,11917.0
-31.04438482936929,-25.731158163524963,-14.281077289306145,3.0835259641207586,-18.61324927472554,-36.084221127469384,-36.57540586583919,-30.40843053925807,-22.687353224611783,132.05000305175778,2020-04-09,Capri Global Capital Limited,CGCL,193273.0
-58.823527848648865,20.90909264304421,-30.366492538721925,9.917353482920957,-77.83333301544191,22.018354644017872,-17.39130512044904,-28.10810707710885,31.683165231717343,6.6500000953674325,2020-04-09,CG Power and Industrial Solutions Limited,CGPOWER,48388.0
-48.93461943039735,-12.546866143771885,-42.87347038424745,2.1307611392053167,-46.136082659043296,-35.33542604255519,-48.05522467661605,-48.52897908508855,-14.720934850956258,174.9499969482422,2020-04-09,Chalet Hotels Limited,CHALET,54257.0
-24.844338504916163,22.042462169890808,-20.87840410773996,6.203251498204288,-31.00886021509877,-7.1181225219144935,-19.101877066315698,-29.104260235981087,11.295528210891792,120.6999969482422,2020-04-09,Chambal Fertilizers & Chemicals Limited,CHAMBLFERT,1054596.0
,7.132813548002948,,8.351101815817618,,-19.86859555939964,-22.849194210865026,-34.836503980818875,3.8487696042433632,152.4499969482422,2020-04-09,Chembond Chemicals Ltd,CHEMBOND,1110.0
-32.8389232283306,13.199996948242188,-29.47040688583041,5.646285894734304,-32.77909676301631,-25.746146792856702,-30.785695606243202,-39.97879465278974,11.857707867459009,113.1999969482422,2020-04-09,Chemfab Alkalis Limited,CHEMFAB,2031.0
-55.66974023291551,10.220262972793924,-66.55974433758625,3.8174261196025623,-69.9495550943098,-33.66914399490618,-43.87617680590068,-56.8769404198213,3.303055367795737,62.54999923706055,2020-04-09,Chennai Petroleum Corporation Limited,CHENNPETRO,227786.0
-44.63505541565246,19.44832869904436,-35.80409261949959,13.46600534113287,-41.06804373755114,-37.5729915869497,-47.08429913325357,-47.1741786595978,11.9070959905075,171.0500030517578,2020-04-09,Cholamandalam Investment and Finance Company Limited,CHOLAFIN,4096122.0
-40.476441617240184,-18.825233907609686,-36.89966040506975,0.03574838374107436,-42.49460400423991,-42.45913383540663,-47.973602267752675,-49.58565692457128,-3.4999978953394355,279.85000610351557,2020-04-09,Cholamandalam Financial Holdings Limited,CHOLAHLDNG,17925.0
0.0,0.0,-16.666669978035685,0.0,-37.50000093132258,0.0,0.0,-9.090911061310523,0.0,0.5,2020-04-09,Chromatic India Limited,CHROMATIC,2841.0
-30.37564491610532,8.448928121059263,-21.2309982104256,7.688458088045014,-31.485019641923184,-13.689283527895649,-19.716202464425596,-23.145665773011608,13.726525537869284,215.0,2020-04-09,Cigniti Technologies Limited,CIGNITITEC,14285.0
-29.135800585334678,45.685277418522816,-20.49860948466925,4.7445297901756325,-48.38129217521866,-15.339234598469929,-22.010865875137696,-42.36947549673602,37.980777959852155,14.350000381469727,2020-04-09,Cimmco Limited,CIMMCO,4747.0
-43.440233090241854,0.2583939848829653,-50.63613232787101,2.3746640499924703,-53.140099266896286,-21.616163157453443,-44.41261097325493,-51.43930100615384,3.4666646321614536,19.399999618530273,2020-04-09,Cineline India Limited,CINELINE,4999.0
-43.229170909358224,34.56789018758655,-15.503876427461991,4.807692484037407,-12.096774565689795,14.736838089792359,-8.403361613918339,-29.2207799446002,11.224483738636804,5.449999809265137,2020-04-09,Cinevista Limited,CINEVISTA,3657.0
28.234378248281523,53.35804924240893,24.684970508548748,12.89126778857874,6.18177559619415,35.83244957796371,34.569332511774434,26.15233036639648,36.892507326636384,578.8499755859375,2020-04-09,Cipla Limited,CIPLA,14417569.0
-50.0,0.0,-71.42856899572867,0.0,-96.0526313725601,-14.285709420028914,0.0,-24.99999813735487,0.0,0.30000001192092896,2020-04-09,Cox & Kings Financial Service Limited,CKFSL,60700.0
-58.85103558457728,-0.6451637514175879,-66.1909991734962,-0.4846575837843648,-70.14057316389544,-40.769232236422035,-53.1202425148901,-59.55351461602605,-1.1235967439996997,30.79999923706055,2020-04-09,CL Educate Limited,CLEDUCATE,18260.0
-10.873436759129016,38.156240032055344,-9.479917363457947,4.542867425044862,-8.759122239913331,-12.642944515977428,-20.772113176515827,-32.073608533011715,20.98548011782497,275.0,2020-04-09,Clariant Chemicals (India) Limited,CLNINDIA,35807.0
-66.18650452014171,14.066496712628407,-61.31830243395544,9.852217119046557,-80.88298418743419,-10.080645471408168,-33.333337134725625,-52.45202876005099,11.779440522561881,22.299999237060547,2020-04-09,CMI Limited,CMICABLES,29323.0
-31.010624219056925,9.190463644606872,-24.560927424318923,1.6381506370696908,-45.31923053866394,-11.617594934642241,-20.160136556776038,-28.02268197984581,-0.3213116304437769,139.60000610351562,2020-04-09,Coal India Limited,COALINDIA,2313695.0
-35.67035670356704,21.064814814814813,-24.27971756814804,2.5892531430173005,-31.723237597911226,-13.68212924140929,-24.246816120282396,-34.072859189745785,-1.8209145832084659,261.5,2020-04-09,Cochin Shipyard Limited,COCHINSHIP,91319.0
-12.457989017774208,20.50266469500668,11.656559634975517,1.0218125058269578,17.29886623769914,7.138902348187948,1.5596240675623152,-10.558987485848073,8.122455812727946,1354.449951171875,2020-04-09,Colgate Palmolive (India) Limited,COLPAL,300080.0
8.139532304828867,17.721519980593325,0.5405426025390625,8.771929628875696,-30.33707921354375,-14.285715541374964,-31.365313211626674,-53.14861454906292,16.250002384185787,9.300000190734863,2020-04-09,Compuage Infocom Limited,COMPINFO,33803.0
-39.18918997288795,28.57142857142858,-49.1525445646062,8.433732447940589,-51.61290421818345,26.760565082933763,-18.918921705403317,-40.0,25.000003311369248,4.5,2020-04-09,Compucom Software Limited,COMPUSOFT,7781.0
-35.29718943406601,33.27366374032215,-23.268759598853613,11.550558140215351,-29.66846038277986,-10.772920840510778,-32.06204602318089,-33.67774044982157,12.256895716745328,372.2999877929688,2020-04-09,Container Corporation of India Limited,CONCOR,1300840.0
,,,1.7811724593606026,,,,,,20.0,2020-04-09,Confidence Petroleum India Limited,CONFIPET,46754.0
-36.57894636455335,15.587529690831149,-27.736127483871307,0.6263031889434556,-35.73333231608073,-28.803540715387047,-30.14492643052253,-36.66228419264612,7.589289249510234,24.10000038146973,2020-04-09,Consolidated Finvest & Holdings Limited,CONSOFINVT,25.0
-21.913216193987303,23.87358771459343,-19.220569482534334,3.2872440659510893,-21.789809492425512,-17.019495109671702,-29.290948984902226,-32.18567965491612,6.281877556103188,197.9499969482422,2020-04-09,Control Print Limited,CONTROLPR,1427.0
28.440371467533325,45.83332753843754,27.27272727272727,0.7194272245620414,-7.5907567490872125,4.477614914555762,1.0830297068508576,19.148936170212764,8.108109700385002,14.0,2020-04-09,Coral India Finance & Housing Limited,CORALFINAC,2594.0
-37.885984403052404,11.276594121405425,-31.093546527494716,0.5769216097318175,-54.718615379168355,-24.5310289553675,-38.61502217091385,-50.237868699933,6.734692320531721,26.149999618530273,2020-04-09,Cords Cable Industries Limited,CORDSCABLE,2969.0
11.84750044329177,10.466807511832199,37.72633310938516,4.177265867453639,31.08074746577141,-11.663208260965364,-14.767087913778932,-12.505131396342586,-2.517392840113686,532.4500122070311,2020-04-09,Coromandel International Limited,COROMANDEL,55177.0
-0.8758825144319582,20.644823878425452,7.357701734107325,3.594553767115372,4.152637485970812,-12.187740620465537,-24.046491822448345,-18.09355692850838,11.511654216262613,232.0,2020-04-09,Cosmo Films Limited,COSMOFILMS,25059.0
-59.37500209547577,29.999995231628414,-86.59793837238466,0.0,-99.0210843957514,8.333325054910778,-23.529416714572438,-43.47826177095872,18.18181128541314,0.6499999761581421,2020-04-09,Cox & Kings Limited,COX&KINGS,262435.0
26.356589147286826,-5.2325581395348815,26.356589147286826,4.688505584354297,28.498227797183556,-24.884792626728114,-30.785562632696394,-25.05747126436781,4.554205504478691,81.5,2020-04-09,Creative Peripherals and Distribution Limited,CREATIVE,115.0
-53.03113209544085,-18.37703404051274,-34.35740711515852,4.337272448746288,-36.3080882151855,-59.32604197457878,-64.1927765557405,-58.91310839056435,1.9712446349990032,344.0,2020-04-09,CREDITACCESS GRAMEEN LIMITED,CREDITACC,75898.0
-40.05249504029281,18.464725249599525,-25.84415782581676,2.6978418006579075,-50.21795990117839,-27.07535600429428,-42.84284524327114,-41.585679310362046,8.969459563700587,57.099998474121094,2020-04-09,Crest Ventures Limited,CREST,2242.0
-8.893107268609622,4.453131472102889,0.3795284581103342,6.9795216323120135,-7.672858003699722,-13.924683037569293,-22.20255053518795,-28.044756334500512,3.3205692994003217,1295.949951171875,2020-04-09,CRISIL Limited,CRISIL,15568.0
-15.63880766503062,15.674393847026069,-3.004198307221595,4.1014743506911255,-3.1539452989568395,-16.962931875968913,-23.687871485466648,-16.330027378594654,5.148467357701736,219.5500030517578,2020-04-09,Crompton Greaves Consumer Electricals Limited,CROMPTON,274847.0
,20.762292087514123,,2.0771552700521223,,-20.501813171362805,-26.875186159086947,-39.60371314793974,1.9906805704111408,120.4000015258789,2020-04-09,CSB Bank Limited,CSBBANK,24708.0
-39.46428298950195,28.409098544396766,-41.55172150710533,9.708744156584316,-51.846589785346346,39.506183498874975,-13.959390322326415,-37.222219396520536,21.5053834744988,16.950000762939453,2020-04-09,Cambridge Technology Enterprises Limited,CTE,1075.0
-40.23239161254924,-4.965355851657782,-36.102485042319046,3.826741264904832,-43.14989619244894,-38.24412170209011,-44.35429634802885,-48.108448879591805,-4.339407958998353,123.4499969482422,2020-04-09,City Union Bank Limited,CUB,242666.0
-27.82257996290207,-14.761906578427265,-15.165880118891994,4.67835800709957,-19.00452801105399,-30.888031342967125,-53.141363191028155,-31.939162974170145,4.678358007099592,8.949999809265137,2020-04-09,Cubex Tubings Limited,CUBEXTUB,627.0
-39.27552231126752,-13.924375227183628,-40.25631980708775,3.105590176973294,-54.49622265129512,-29.464197495566115,-37.55963526734518,-42.82114192501275,4.162832898004032,340.29998779296875,2020-04-09,Cummins India Limited,CUMMINSIND,1578612.0
-18.726778255519413,30.40540466780661,24.186219130986014,0.12206099529581405,37.280337281805714,-4.677514681153383,-24.764961818038678,-31.215931634483088,16.265057374558367,164.0500030517578,2020-04-09,Cupid Limited,CUPID,31972.0
-40.00000077850965,20.245393460657393,-36.43243325723184,1.3793090294147436,-33.18181904879484,-16.94915719978819,-33.333331891648754,-34.44815915546937,3.1578933983518414,29.399999618530273,2020-04-09,Cybertech Systems And Software Limited,CYBERTECH,8601.0
-44.12059062239213,4.028881824976781,-48.53686495310699,2.0795260458389864,-58.11140266501097,-42.79677317948525,-48.83747283267865,-54.580578321603326,-2.5948525377468723,223.3500061035156,2020-04-09,Cyient Limited,CYIENT,149034.0
-4.979256198942328,49.67319825523725,1.1037527779712342,5.045873486085717,-2.553193112637131,10.895883978520569,-13.421554034067473,-19.78984157448261,14.786961116667975,22.899999618530273,2020-04-09,LT Foods Limited,DAAWAT,889047.0
9.220630318803957,25.92223251138211,16.19135841548911,3.4609921844249265,26.032182740336093,4.5638039095724725,0.8383257898265883,0.9390633780282264,12.254199735570806,505.20001220703125,2020-04-09,Dabur India Limited,DABUR,2315228.0
-42.796887850498905,9.795306003390225,-48.978933818710615,2.5380709990661776,-56.90813156068384,-36.2305216767449,-43.349841244498045,-45.181591833785895,-3.240928189701142,474.70001220703125,2020-04-09,Dalmia Bharat Limited,DALBHARAT,27734.0
-31.47632311977716,47.12918928829338,-19.185280902582463,4.948808193501232,-41.09195488397073,-13.319235172252275,-43.239500815785426,-49.42434147062228,27.32919455785645,61.5,2020-04-09,Dalmia Bharat Sugar and Industries Limited,DALMIASUG,9492.0
-27.884615384615394,6.232296913564039,-37.6039917602537,0.8064495454511489,-45.25547445255474,-22.199171355961045,-33.62831858407079,-42.48465988461826,4.166666666666674,18.75,2020-04-09,Damodar Industries Limited,DAMODARIND,39.0
-42.162904538053496,29.601233059993515,-42.360166110543155,2.176545487522019,-57.473577605534274,-5.056179775280901,-35.839026607412684,-45.16547913486927,2.9232662247069547,42.25,2020-04-09,Datamatics Global Services Limited,DATAMATICS,9828.0
-41.54437599019513,6.3572789612150284,-38.67301666497001,5.9531409237646224,-56.658030297472074,-17.464230108263635,-30.66721884132232,-40.966828985583405,5.087943629891557,83.6500015258789,2020-04-09,D.B.Corp Limited,DBCORP,50290.0
-45.136967479182815,-1.4891710112211245,-41.99548305793993,6.1512324486821655,-50.26768493429353,-21.812323242348256,-35.03942538862804,-47.731352510000505,3.4352048780695865,218.3000030517578,2020-04-09,Dilip Buildcon Limited,DBL,190933.0
-51.497005919633246,-21.359221053647136,-36.22046847937378,-4.705877865062035,-69.54887118305305,-48.07692190128908,-50.909088597153165,-65.82278430076683,-19.801979450113294,4.050000190734863,2020-04-09,D B Realty Limited,DBREALTY,1009167.0
-22.222222222222218,0.0,-22.222222222222218,0.0,-38.05309839074637,4.477614914555739,-17.647058823529417,-36.36363636363637,0.0,7.0,2020-04-09,DB (International) Stock Brokers Limited,DBSTOCKBRO,342.0
-45.046505370223684,26.53630536842977,-59.92332897363654,4.942080228945467,-70.78676046207757,-4.228329991597446,-22.915489765143608,-17.032972304925753,27.366445907591228,67.94999694824219,2020-04-09,Dishman Carbogen Amcis Limited,DCAL,7551.0
-54.31152491823412,3.5359783226747377,-58.12845174589866,1.9547935295649133,-63.31061856763542,-43.99329063876364,-49.53130095683262,-54.110533875517476,-11.972579892554293,83.44999694824219,2020-04-09,DCB Bank Limited,DCBBANK,197285.0
-21.55388962388999,15.07352337911485,-21.945136089567953,4.6822730314104675,-51.170046829724654,-16.31016588220583,-27.378189454335427,-33.68644336625369,16.791045254125024,15.649999618530273,2020-04-09,DCM  Limited,DCM,309.0
-8.963096928035764,4.435485545604001,-7.3345298334567275,3.39321519903355,,-14.802631764695914,-15.497553210826993,-22.916664301402854,8.368200970385576,25.899999618530273,2020-04-09,DCM Nouvelle Limited,DCMNVL,2715.0
-27.738488666673888,18.995857933721407,-41.02103614775145,5.822782000683247,-52.33257314632759,-23.28996178429562,-32.93465516826956,-41.671952947724,6.8308536973528335,229.8999938964844,2020-04-09,DCM Shriram Limited,DCMSHRIRAM,98583.0
-32.881358518438816,38.46153127948344,-37.14285956488715,8.19672165320231,-39.634147263367524,-20.80000305175781,-42.27405341844149,-37.341775322663345,36.551718876279644,9.899999618530273,2020-04-09,DCW Limited,DCW,174928.0
-39.010579245572345,16.0476250714485,-42.88305864672977,4.333418437160774,-48.52219842022496,-22.759016996545224,-24.07716447248799,-40.32658212213687,4.333418437160774,204.6499938964844,2020-04-09,Deccan Cements Limited,DECCANCE,1319.0
-12.850344932540967,20.998536523010333,1.8541408797380088,4.767959220911266,-35.37254782284008,-0.9019843490520874,-11.635387103615113,-28.25424238516997,9.647371726936504,82.4000015258789,2020-04-09,Deepak Fertilizers and Petrochemicals Corporation Limited,DEEPAKFERT,447279.0
31.531022256329173,39.669792808200995,64.50596007030379,7.844261724522482,73.02376614684631,-4.300857285163495,0.374131480491724,17.521902377972467,21.93222046079839,469.5,2020-04-09,Deepak Nitrite Limited,DEEPAKNTR,1444465.0
-40.20997295229453,26.27495053157936,-44.248654026195375,0.9751759258520344,-62.34710693359376,-9.674858918214769,-26.23056604377732,-51.79856112785115,6.848032979597084,56.95000076293945,2020-04-09,Deep Industries Limited,DEEPIND,7841.0
-63.07611471136898,23.851590749021906,-58.372921012567474,-2.4356298359982764,-62.870764120218894,-41.87396404556052,-54.78877968759488,-64.08811497435202,7.2685541100372175,70.09999847412111,2020-04-09,Delta Corp Limited,DELTACORP,2534089.0
-33.51135083775131,16.35514047845752,-39.19414125856315,-4.961836284554853,-45.39473585144631,-10.270271644935946,-19.547660727859007,-35.907334371926034,-7.777779190628619,24.899999618530273,2020-04-09,Delta Magnets Limited,DELTAMAGNT,3506.0
-17.560977470584028,26.119403728638922,-62.897914595835964,1.3493276867423187,-36.466167758767156,-20.935674299273575,-42.857145621082346,-37.810487238275606,11.551155406364089,33.799999237060554,2020-04-09,Den Networks Limited,DEN,30321.0
-34.96746468699159,25.702300961412483,-28.22600454117914,2.671228696222183,-36.69763852844189,-28.36320482844236,-28.55100490179501,-35.45748379053417,12.032877785883644,149.89999389648438,2020-04-09,De Nora India Limited,DENORA,1500.0
-24.48605552248916,11.211029140352943,-30.641244519216663,3.6602420583735866,-25.94810379241517,-27.28342000716103,-36.66780339177518,-34.16149068322981,6.212428561518557,185.5,2020-04-09,DFM Foods Limited,DFMFOODS,11143.0
2.499997615814209,3.7974646870399855,-32.231408671500176,1.2345607788387003,,-11.827960848491205,-17.171715906768025,-28.070174704775066,-2.3809502184254927,4.099999904632568,2020-04-09,Digicontent Limited,DGCONTENT,599.0
-44.80946123521681,47.058820386639326,-29.553842435321112,5.000000000000004,-46.360153256704976,-13.366334452269268,-42.779291553133504,-51.52354707237667,27.504556096618238,105.0,2020-04-09,Dhampur Sugar Mills Limited,DHAMPURSUG,16283.0
-40.87837914030773,8.024686270599046,-34.94423699565783,2.339179003549785,-48.830410498225106,-25.847458825718217,-41.471571159637996,-41.860465853105396,8.695649598503152,8.75,2020-04-09,Dhanlaxmi Bank Limited,DHANBANK,177387.0
38.43472289198336,45.077204964733255,38.41279972898186,4.659236105090113,14.913198282218401,3.838382387756245,-14.425618579458265,-6.415339362851025,34.348086561061336,436.8999938964844,2020-04-09,Dhanuka Agritech Limited,DHANUKA,7013.0
-57.37705007736098,9.4736801950555,-78.5123981598027,4.522611235088768,-86.41410946581085,-32.90322826754662,-11.86441143707646,-35.202491508435955,20.23121476504002,10.399999618530273,2020-04-09,Dewan Housing Finance Corporation Limited,DHFL,1686437.0
-33.09608540925267,22.92938426460949,-32.06456375486629,5.341795719422526,-43.202416918429,-15.034647428179104,-34.25040708485972,-40.706476791208885,15.243156320777285,141.0,2020-04-09,Dhunseri Investments Limited,DHUNINV,277.0
-49.66930017876341,-10.9927708510574,-37.6,-3.1557165028453182,-48.08076466336748,-30.50709161526781,-36.495014282118646,-43.444108761329296,-5.87289048473968,468.0,2020-04-09,Prataap Snacks Limited,DIAMONDYD,5214.0
-18.18182212262106,49.99999006589292,-30.769230063850326,0.0,-57.14285633190956,28.571427355007238,12.499995343387196,-25.00000496705353,28.571427355007238,0.44999998807907104,2020-04-09,Diamond Power Infra Ltd,DIAPOWER,2565.0
-9.245339577783897,21.56665420603938,0.16592002318667198,0.8014672895805708,-8.530301180752842,-10.6952644664155,-15.222576477370529,-8.820414670341004,11.240095564385145,301.8500061035156,2020-04-09,DIC India Limited,DICIND,331.0
-44.62810249555279,15.51723429195684,-53.14685510559543,0.0,-58.641978433774874,-22.988506251116053,-36.79245690426891,-34.31372613184548,15.51723429195684,3.3499999046325684,2020-04-09,DiGiSPICE Technologies Limited,DIGISPICE,4.0
5.555557027275215,2.220446049250313e-14,-29.62963175544683,0.0,-64.81481587772342,-5.000001192092896,-5.000001192092896,-5.000001192092896,11.764701344975268,0.9499999880790709,2020-04-09,Digjam Limited,DIGJAMLTD,2851.0
-64.92537355922225,-4.0816384124437,-79.56521822058636,4.44444020589192,-83.6521745764691,-22.314055188579232,-56.68203093068942,-67.13286890506252,16.049372541198142,4.699999809265137,2020-04-09,Dish TV India Limited,DISHTV,207885.0
42.71355561896317,23.13081637285315,49.94133207886053,8.995140600217088,53.45991878144272,8.355680019623012,9.42396733355535,23.73986123151661,18.8532209242767,2364.050048828125,2020-04-09,Divi's Laboratories Limited,DIVISLAB,1102603.0
18.362631605802893,21.303058633697372,43.42982184629906,2.4699899888903643,76.19807995356086,-9.849801962515967,-6.3286619792864425,-8.490299738755025,7.891391882161614,3862.35009765625,2020-04-09,Dixon Technologies (India) Limited,DIXON,22232.0
-31.474390579724442,18.501647582865147,-12.819734130928774,3.7318796351335943,-17.086591973867826,-21.497126896051945,-32.635296989889696,-45.539284545380966,4.146960403635759,143.14999389648438,2020-04-09,DLF Limited,DLF,1972348.0
-26.132028563986484,24.10632061429563,-22.805017897324877,4.636785380994523,-19.881660416281434,-10.979626256994115,-37.11101162226439,-44.869710695603196,10.98360155449538,67.69999694824219,2020-04-09,D-Link (India) Limited,DLINKINDIA,47319.0
24.617182413736984,32.285617677687675,54.036556179140405,4.998350075425129,84.4046167509634,11.509062627186207,0.12344441696241493,22.788152125696737,9.378281249999997,2392.64990234375,2020-04-09,Avenue Supermarts Limited,DMART,49870.0
0.0,39.99999761581421,-12.500002793967678,0.0,-46.1538450957755,16.666660043928626,16.666660043928626,-22.222221486362397,16.666660043928626,0.3499999940395355,2020-04-09,Diligent Media Corporation Limited,DNAMEDIA,43774.0
-42.2004531182032,21.939578835599185,-0.6476684193850724,5.6473809370430885,,-12.242567952894687,-30.838597030727744,-33.18815774450646,8.79432191240026,38.349998474121094,2020-04-09,Dolat Investments Limited,DOLAT,10835.0
-25.656439271613685,14.355231143552306,-40.80604534005038,2.2183585206235312,-49.73262032085562,-16.548297263312396,-29.976163371250237,-24.12011923237997,7.208030689657607,117.5,2020-04-09,Dollar Industries Limited,DOLLAR,6526.0
-23.75415125553283,9.546539031817128,-19.755243157937073,1.7738427468392493,-33.47825865814651,-13.232513796007295,-22.46621463793401,-28.05642308030589,10.071944091358787,22.95000076293945,2020-04-09,Donear Industries Limited,DONEAR,9424.0
-13.157894736842106,50.0,-37.262355594485776,13.793103448275867,-28.260869565217394,35.24590375377945,29.921261793741284,0.6097584377790621,34.14633938322083,8.25,2020-04-09,DPSC Limited,DPSCLTD,29819.0
-7.391302136407384,27.800003051757802,6.5000025431315,16.287535284213696,-8.714283534458701,-16.959059051218574,-13.648646586650125,-13.648646586650125,23.359078121687226,63.9000015258789,2020-04-09,D P Wires Limited,DPWIRES,207.0
-54.000000953674316,-8.000001907348631,-61.01695059086185,4.545450112051318,-72.28915783780666,-23.33333492279053,14.999997615814207,-11.538460127700667,14.999997615814207,1.149999976158142,2020-04-09,DQ Entertainment (International) Limited,DQE,6126.0
-47.509035610940046,32.750394235913745,-46.02456260685221,0.17996584118171732,-57.36533193883769,-26.253034996432433,-47.99937624976921,-50.74472614286781,14.816090411762815,167.0,2020-04-09,Dredging Corporation of India Limited,DREDGECORP,45934.0
36.290482377861146,30.381919335994212,48.332067001491424,1.1743144175943463,45.89002769887165,21.723152307064094,17.314168772398418,22.92175628557029,19.40238724665546,3726.25,2020-04-09,Dr. Reddy's Laboratories Limited,DRREDDY,913467.0
-16.856494917241925,32.72727272727274,-28.7109385622898,1.388888888888884,-42.33807197484107,-6.41025641025641,-21.841543032765976,-31.132075471698123,22.073580152755046,18.25,2020-04-09,Dynacons Systems & Solutions Limited,DSSL,860.0
-30.30961499283308,22.01616851159185,-20.729071230494718,3.634894902319719,-35.91408341283477,-5.661762461942788,-18.874481186679407,-30.47954433478089,14.655943969836404,128.30000305175778,2020-04-09,Dhunseri Tea & Industries Limited,DTIL,1611.0
